Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Regulation Of Multicellular Organismal Development (GO:2000026)	5/59	0.06641325171597241	0.3172732757210084	0	0	2.4229236048037137	6.5706263805004275	YY1;NIPBL;DR1;TRIP12;BLTP1
Positive Regulation Of Protein Binding (GO:0032092)	5/59	0.06641325171597241	0.3172732757210084	0	0	2.4229236048037137	6.5706263805004275	GSK3B;PPP2CB;RALB;RIPK2;IDE
Negative Regulation Of Cellular Biosynthetic Process (GO:0031327)	9/137	0.06781267160805061	0.32295258357436524	0	0	1.8428617294520548	4.959152348221307	FXR1;DDX6;BMPR2;RNF139;ROCK2;CAPRIN1;CPEB3;SIRT1;TOB1
Protein Localization To Plasma Membrane (GO:0072659)	9/137	0.06781267160805061	0.32295258357436524	0	0	1.8428617294520548	4.959152348221307	HYCC2;EFR3A;ROCK1;ROCK2;SLMAP;FCHO2;PKP2;NECTIN3;RAB8B
Regulation Of Protein Phosphorylation (GO:0001932)	15/265	0.06797785211352707	0.32323732160029073	0	0	1.5754972375690608	4.235839856105791	PRNP;PPP1R15B;RALB;ROCK2;PELI2;IGF1;SIRT1;FXR1;MOB1A;CCNY;RB1CC1;LEPR;NPTN;PHIP;TEK
Positive Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071902)	8/117	0.06842300317034163	0.3233392761619572	0	0	1.9229156992432135	5.157348757980337	GHR;RALB;CCNY;CAB39;FLT3;WNT5A;SIRT1;TLR4
Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000058)	4/42	0.06849781879136009	0.3233392761619572	0	0	2.7530254206945934	7.380732797704854	LATS1;RNF139;UBE3A;RAD23B
Keratinocyte Differentiation (GO:0030216)	4/42	0.06849781879136009	0.3233392761619572	0	0	2.7530254206945934	7.380732797704854	DSP;PPP3CA;WNT5A;TXNIP
Regulation Of Vascular Endothelial Growth Factor Production (GO:0010574)	3/26	0.06959005281004119	0.3233392761619572	0	0	3.409380907372401	9.08645575207934	CYP1B1;RORA;IL6ST
miRNA-mediated Gene Silencing (GO:0035195)	3/26	0.06959005281004119	0.3233392761619572	0	0	3.409380907372401	9.08645575207934	DDX6;CNOT6;CNOT8
Nuclear Membrane Organization (GO:0071763)	3/26	0.06959005281004119	0.3233392761619572	0	0	3.409380907372401	9.08645575207934	UBXN2B;CHMP1B;TOR1AIP1
Organelle Membrane Fusion (GO:0090174)	3/26	0.06959005281004119	0.3233392761619572	0	0	3.409380907372401	9.08645575207934	STX12;VCPIP1;STX6
Positive Regulation Of Phosphatidylinositol 3-Kinase Activity (GO:0043552)	3/26	0.06959005281004119	0.3233392761619572	0	0	3.409380907372401	9.08645575207934	FLT3;IRS1;TEK
Protein Targeting To Lysosome (GO:0006622)	3/26	0.06959005281004119	0.3233392761619572	0	0	3.409380907372401	9.08645575207934	GNPTAB;NCOA4;GCC2
Histone Acetylation (GO:0016573)	5/60	0.07035743846186296	0.3233392761619572	0	0	2.3787465940054497	6.313590154415854	PHF20L1;DR1;ATXN7;EPC2;TAF5
Regulation Of Dosage Compensation By Inactivation Of X Chromosome (GO:1900095)	2/12	0.0704240744950073	0.3233392761619572	0	0	5.224151967435549	13.860825042112367	MSL2;RLIM
MyD88-dependent Toll-Like Receptor Signaling Pathway (GO:0002755)	2/12	0.0704240744950073	0.3233392761619572	0	0	5.224151967435549	13.860825042112367	IRAK3;TLR4
Relaxation Of Cardiac Muscle (GO:0055119)	2/12	0.0704240744950073	0.3233392761619572	0	0	5.224151967435549	13.860825042112367	PLN;PIK3CA
Defense Response To Tumor Cell (GO:0002357)	2/12	0.0704240744950073	0.3233392761619572	0	0	5.224151967435549	13.860825042112367	KLF4;RBMS3
Early Endosome To Golgi Transport (GO:0034498)	2/12	0.0704240744950073	0.3233392761619572	0	0	5.224151967435549	13.860825042112367	SNX2;TRAPPC10
Sphingomyelin Metabolic Process (GO:0006684)	2/12	0.0704240744950073	0.3233392761619572	0	0	5.224151967435549	13.860825042112367	SAMD8;SGMS1
Exonucleolytic Catabolism Of Deadenylated mRNA (GO:0043928)	2/12	0.0704240744950073	0.3233392761619572	0	0	5.224151967435549	13.860825042112367	DIS3;CNOT8
Mesoderm Morphogenesis (GO:0048332)	2/12	0.0704240744950073	0.3233392761619572	0	0	5.224151967435549	13.860825042112367	BMPR2;TBX3
Positive Regulation Of ERAD Pathway (GO:1904294)	2/12	0.0704240744950073	0.3233392761619572	0	0	5.224151967435549	13.860825042112367	UBQLN1;UBQLN2
Positive Regulation Of Insulin Receptor Signaling Pathway (GO:0046628)	2/12	0.0704240744950073	0.3233392761619572	0	0	5.224151967435549	13.860825042112367	IRS1;SIRT1
Positive Regulation Of mRNA Metabolic Process (GO:1903313)	2/12	0.0704240744950073	0.3233392761619572	0	0	5.224151967435549	13.860825042112367	NUDT21;CNOT8
Positive Regulation Of Reactive Oxygen Species Biosynthetic Process (GO:1903428)	2/12	0.0704240744950073	0.3233392761619572	0	0	5.224151967435549	13.860825042112367	SLC5A3;TLR4
Regulation Of Actomyosin Structure Organization (GO:0110020)	2/12	0.0704240744950073	0.3233392761619572	0	0	5.224151967435549	13.860825042112367	ROCK1;ROCK2
Response To Amyloid-Beta (GO:1904645)	4/43	0.07341905626008166	0.3340893850885318	0	0	2.682295482295482	7.005007120088594	GSK3B;PRNP;IGF1;TLR4
Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0030518)	4/43	0.07341905626008166	0.3340893850885318	0	0	2.682295482295482	7.005007120088594	NCOA4;MAPK1;UBE3A;PGR
Learning (GO:0007612)	4/43	0.07341905626008166	0.3340893850885318	0	0	2.682295482295482	7.005007120088594	ATAD1;NLGN4Y;PPP3CB;SYNJ1
mRNA Transcription (GO:0009299)	4/43	0.07341905626008166	0.3340893850885318	0	0	2.682295482295482	7.005007120088594	NCOA2;CREB1;TAF5;HIPK3
Positive Regulation Of Biomineral Tissue Development (GO:0070169)	4/43	0.07341905626008166	0.3340893850885318	0	0	2.682295482295482	7.005007120088594	BMPR2;GPM6B;BMP6;BMPR1A
Positive Regulation Of miRNA Transcription (GO:1902895)	4/43	0.07341905626008166	0.3340893850885318	0	0	2.682295482295482	7.005007120088594	MRTFB;FOXO3;KLF4;TEAD1
Glycoprotein Biosynthetic Process (GO:0009101)	6/80	0.07537007435810486	0.3424592860093446	0	0	2.122377493455256	5.487077986808826	ARFGEF1;GOLPH3;BMPR2;SERP1;FAM20B;IGF1
Cell Surface Receptor Signaling Pathway Involved In Cell-Cell Signaling (GO:1905114)	3/27	0.07622644327989869	0.34431001699477065	0	0	3.267153532608696	8.409806265017746	USP34;WNT5A;VPS35
Ventricular Septum Morphogenesis (GO:0060412)	3/27	0.07622644327989869	0.34431001699477065	0	0	3.267153532608696	8.409806265017746	BMPR2;TGFBR2;BMPR1A
Negative Regulation Of NIK/NF-kappaB Signaling (GO:1901223)	3/27	0.07622644327989869	0.34431001699477065	0	0	3.267153532608696	8.409806265017746	CYLD;PPM1A;PPM1B
Positive Regulation Of Calcium Ion Transmembrane Transporter Activity (GO:1901021)	3/27	0.07622644327989869	0.34431001699477065	0	0	3.267153532608696	8.409806265017746	PPP3CA;PPP3CB;PPP3R1
Regulation Of Organelle Organization (GO:0033043)	7/100	0.07704537167286671	0.34749728664806206	0	0	1.9709736177213701	5.052316486162629	YY1;GOLPH3;SAR1A;MAPK1;VPS35;PAK2;MTM1
Protein Autophosphorylation (GO:0046777)	10/162	0.07824865139374428	0.3520036588807993	0	0	1.7245144754891344	4.393827805140028	GSK3B;PIKFYVE;STK24;FLT3;RB1CC1;DYRK1A;TEK;BMX;JAK2;PAK2
Response To Unfolded Protein (GO:0006986)	4/44	0.07851454860325613	0.3520036588807993	0	0	2.6151020408163266	6.654052190999578	DNAJA1;HSPA4;DNAJB4;RHBDD1
Synaptic Vesicle Recycling (GO:0036465)	4/44	0.07851454860325613	0.3520036588807993	0	0	2.6151020408163266	6.654052190999578	NLGN4Y;SYNJ1;FCHO2;BLTP1
Mitotic Spindle Assembly (GO:0090307)	4/44	0.07851454860325613	0.3520036588807993	0	0	2.6151020408163266	6.654052190999578	ABRAXAS2;SMC3;PIBF1;MAP9
Regulation Of Embryonic Development (GO:0045995)	5/62	0.078623437985219	0.3520036588807993	0	0	2.2950427840718963	5.836489867239492	YY1;NIPBL;DR1;TRIP12;PHLDB2
Regulation Of Angiogenesis (GO:0045765)	12/205	0.07873313009202097	0.3520036588807993	0	0	1.6307773446130382	4.144932499801811	ROCK1;ROCK2;WNT5A;CYP1B1;AGGF1;TEK;HIPK1;KLF4;SIRT1;DCN;SASH1;MTDH
Amyloid Precursor Protein Catabolic Process (GO:0042987)	2/13	0.08124867697248513	0.3534605564178892	0	0	4.74898236092266	11.921089002200162	DYRK1A;ADAM10
Atrial Septum Development (GO:0003283)	2/13	0.08124867697248513	0.3534605564178892	0	0	4.74898236092266	11.921089002200162	NOTCH2;BMPR2
Regulation Of Nitric-Oxide Synthase Biosynthetic Process (GO:0051769)	2/13	0.08124867697248513	0.3534605564178892	0	0	4.74898236092266	11.921089002200162	JAK2;TLR4
Regulation Of Nitrogen Compound Metabolic Process (GO:0051171)	2/13	0.08124867697248513	0.3534605564178892	0	0	4.74898236092266	11.921089002200162	ROCK2;VPS35
Regulation Of Response To Stress (GO:0080134)	2/13	0.08124867697248513	0.3534605564178892	0	0	4.74898236092266	11.921089002200162	HAPSTR1;SLC38A2
Relaxation Of Muscle (GO:0090075)	2/13	0.08124867697248513	0.3534605564178892	0	0	4.74898236092266	11.921089002200162	PLN;PIK3CA
Cytoplasmic Sequestering Of Protein (GO:0051220)	2/13	0.08124867697248513	0.3534605564178892	0	0	4.74898236092266	11.921089002200162	LATS1;YWHAB
Secondary Palate Development (GO:0062009)	2/13	0.08124867697248513	0.3534605564178892	0	0	4.74898236092266	11.921089002200162	WNT5A;TGFBR2
Synaptic Vesicle Localization (GO:0097479)	2/13	0.08124867697248513	0.3534605564178892	0	0	4.74898236092266	11.921089002200162	SYNJ1;KIF5B
Mature B Cell Differentiation Involved In Immune Response (GO:0002313)	2/13	0.08124867697248513	0.3534605564178892	0	0	4.74898236092266	11.921089002200162	NOTCH2;DOCK11
Negative Regulation Of DNA Damage Response, Signal Transduction By P53 Class Mediator (GO:0043518)	2/13	0.08124867697248513	0.3534605564178892	0	0	4.74898236092266	11.921089002200162	DYRK1A;SIRT1
Negative Regulation Of Cell Migration Involved In Sprouting Angiogenesis (GO:0090051)	2/13	0.08124867697248513	0.3534605564178892	0	0	4.74898236092266	11.921089002200162	STARD13;KLF4
Negative Regulation Of Interleukin-12 Production (GO:0032695)	2/13	0.08124867697248513	0.3534605564178892	0	0	4.74898236092266	11.921089002200162	IRAK3;PIBF1
Negative Regulation Of Toll-Like Receptor Signaling Pathway (GO:0034122)	2/13	0.08124867697248513	0.3534605564178892	0	0	4.74898236092266	11.921089002200162	OTUD4;IRAK3
Plasma Membrane Tubulation (GO:0097320)	2/13	0.08124867697248513	0.3534605564178892	0	0	4.74898236092266	11.921089002200162	SNX18;CAVIN2
Positive Regulation Of Cellular Response To Insulin Stimulus (GO:1900078)	2/13	0.08124867697248513	0.3534605564178892	0	0	4.74898236092266	11.921089002200162	IRS1;SIRT1
Positive Regulation Of Histone Deacetylation (GO:0031065)	2/13	0.08124867697248513	0.3534605564178892	0	0	4.74898236092266	11.921089002200162	NIPBL;SIRT1
Purine Ribonucleoside Bisphosphate Metabolic Process (GO:0034035)	2/13	0.08124867697248513	0.3534605564178892	0	0	4.74898236092266	11.921089002200162	SULT1B1;SULT1C4
Regulation Of Cellular Ketone Metabolic Process (GO:0010565)	2/13	0.08124867697248513	0.3534605564178892	0	0	4.74898236092266	11.921089002200162	PDK4;SIRT1
Regulation Of Phosphorylation (GO:0042325)	6/82	0.08271531376496924	0.3565854314148157	0	0	2.066310045235873	5.149968919039712	ROCK1;ITGA6;PHIP;IGF1;INHBA;SIRT1
Protein Localization To Nucleus (GO:0034504)	8/122	0.08272150821180069	0.3565854314148157	0	0	1.8380972952216381	4.581045104841851	AKIRIN2;MORC3;PIKFYVE;NUP153;IPO7;TOR1AIP1;KPNA1;APPL1
Regulation Of Lipid Biosynthetic Process (GO:0046890)	3/28	0.08312963269044447	0.3565854314148157	0	0	3.136304347826087	7.801099321424382	CREB1;PDK4;CREBL2
Regulation Of Platelet Activation (GO:0010543)	3/28	0.08312963269044447	0.3565854314148157	0	0	3.136304347826087	7.801099321424382	SELP;JAK2;TLR4
Regulation Of Protein Transport (GO:0051223)	3/28	0.08312963269044447	0.3565854314148157	0	0	3.136304347826087	7.801099321424382	DNAJA1;STXBP5;GAPVD1
Negative Regulation Of Signaling (GO:0023057)	3/28	0.08312963269044447	0.3565854314148157	0	0	3.136304347826087	7.801099321424382	PPP3CA;PPP3CB;SOCS5
Negative Regulation Of Type II Interferon Production (GO:0032689)	3/28	0.08312963269044447	0.3565854314148157	0	0	3.136304347826087	7.801099321424382	PRNP;INHBA;TLR4
Nuclear-Transcribed mRNA Catabolic Process, Nonsense-Mediated Decay (GO:0000184)	3/28	0.08312963269044447	0.3565854314148157	0	0	3.136304347826087	7.801099321424382	UPF2;RC3H1;GSPT1
Positive Regulation Of Fibroblast Proliferation (GO:0048146)	3/28	0.08312963269044447	0.3565854314148157	0	0	3.136304347826087	7.801099321424382	WNT5A;IGF1;BMI1
Regulation Of Cardiac Muscle Cell Action Potential (GO:0098901)	3/28	0.08312963269044447	0.3565854314148157	0	0	3.136304347826087	7.801099321424382	DSP;PKP2;ATP2A2
Positive Regulation Of Macromolecule Metabolic Process (GO:0010604)	19/364	0.08333484460516831	0.3569664363185073	0	0	1.4468760064412238	3.595325570586943	GSK3B;BMPR2;ROCK1;ROCK2;WNT5A;IGF1;INHBA;PIK3CB;KLF4;BMP6;FGF7;FUBP3;VPS35;PGR;FAM98A;TLR4;SLC38A2;BMPR1A;RBMS3
Vesicle-Mediated Transport (GO:0016192)	21/411	0.08479739373994326	0.36272469539805574	0	0	1.415223912577673	3.4920515184120577	ARFGEF1;STX12;RAB4A;EXOC8;HOOK3;PIK3C2A;RHOBTB1;BLTP1;MTM1;MIB1;AP3M1;SNX18;ARL5B;AP5M1;TBC1D4;CHMP1B;STX6;EXOC6;EXOC5;ARL5A;LRP12
Modulation Of Chemical Synaptic Transmission (GO:0050804)	8/123	0.08577749798809921	0.3664061090940115	0	0	1.822018676024505	4.474875259359754	GRIA1;FXR1;USP46;NLGN4Y;GSK3B;PPP3CA;MCTP1;EIF4EBP2
Regulation Of NIK/NF-kappaB Signaling (GO:1901222)	6/83	0.08653187343050096	0.3691144030755862	0	0	2.039368544143442	4.990829280479414	PPM1A;CYLD;PPM1B;PDCD4;TLR4;SASH1
Negative Regulation Of Cell Death (GO:0060548)	5/64	0.08738626132760476	0.37224119929411636	0	0	2.2170138087101097	5.403787593811369	DPP8;CHMP1B;VPS35;CCN2;CD200
Enzyme-Linked Receptor Protein Signaling Pathway (GO:0007167)	8/124	0.08889873152681946	0.37296865478129276	0	0	1.8062172743997358	4.371510733592341	BMPR2;FLT3;AXL;PIK3CB;TEK;IL6ST;JAK2;PTPRG
Regulation Of Cytokine Production Involved In Inflammatory Response (GO:1900015)	4/46	0.08921676434526496	0.37296865478129276	0	0	2.4903142209264657	6.018308300164717	PDCD4;ADCY7;TLR4;APPL1
Regulation Of Fibroblast Proliferation (GO:0048145)	4/46	0.08921676434526496	0.37296865478129276	0	0	2.4903142209264657	6.018308300164717	MORC3;WNT5A;IGF1;BMI1
Regulation Of mRNA Catabolic Process (GO:0061013)	4/46	0.08921676434526496	0.37296865478129276	0	0	2.4903142209264657	6.018308300164717	FXR1;CAPRIN1;RC3H1;CNOT8
Development Of Primary Male Sexual Characteristics (GO:0046546)	4/46	0.08921676434526496	0.37296865478129276	0	0	2.4903142209264657	6.018308300164717	CSDE1;NCOA4;WNT5A;INHBA
Epithelial Cell Migration (GO:0010631)	4/46	0.08921676434526496	0.37296865478129276	0	0	2.4903142209264657	6.018308300164717	STARD13;ROCK1;PIK3CA;CYP1B1
Male Gonad Development (GO:0008584)	4/46	0.08921676434526496	0.37296865478129276	0	0	2.4903142209264657	6.018308300164717	CSDE1;NCOA4;WNT5A;INHBA
Negative Regulation Of Cold-Induced Thermogenesis (GO:0120163)	4/46	0.08921676434526496	0.37296865478129276	0	0	2.4903142209264657	6.018308300164717	ADAMTS5;LNPEP;TLR4;IL18R1
Positive Regulation Of Protein Kinase Activity (GO:0045860)	9/145	0.08924641896262919	0.37296865478129276	0	0	1.7337328767123288	4.189312341747135	PRNP;RALB;CAB39;XRCC5;MMD;TAB2;CACUL1;MAP3K5;TGFBR2
Regulation Of Voltage-Gated Calcium Channel Activity (GO:1901385)	3/29	0.09028987531551749	0.37296865478129276	0	0	3.0155204849498327	7.251512417751595	PPP3CA;PPP3CB;PPP3R1
Vacuolar Acidification (GO:0007035)	3/29	0.09028987531551749	0.37296865478129276	0	0	3.0155204849498327	7.251512417751595	ATP6V1A;DMXL1;DMXL2
Heterotypic Cell-Cell Adhesion (GO:0034113)	3/29	0.09028987531551749	0.37296865478129276	0	0	3.0155204849498327	7.251512417751595	DSP;PKP2;CD200
Multivesicular Body Assembly (GO:0036258)	3/29	0.09028987531551749	0.37296865478129276	0	0	3.0155204849498327	7.251512417751595	CHMP1B;VPS37A;STAM
Negative Regulation Of DNA Binding (GO:0043392)	3/29	0.09028987531551749	0.37296865478129276	0	0	3.0155204849498327	7.251512417751595	TNKS;RSF1;JAK2
Positive Regulation Of Viral Genome Replication (GO:0045070)	3/29	0.09028987531551749	0.37296865478129276	0	0	3.0155204849498327	7.251512417751595	PDE12;PABPC1;HACD3
Regulation Of Interleukin-1 Beta Production (GO:0032651)	6/84	0.09044362101163178	0.37296865478129276	0	0	2.0131178507713297	4.837579759806389	RIPK2;WNT5A;IGF1;JAK2;TLR4;FOXP1
Positive Regulation Of Double-Strand Break Repair (GO:2000781)	6/84	0.09044362101163178	0.37296865478129276	0	0	2.0131178507713297	4.837579759806389	ACTR2;SMCHD1;EPC2;ERCC6;SIRT1;SMARCA2
Regulation Of Translational Initiation (GO:0006446)	5/65	0.09195091008417576	0.37296865478129276	0	0	2.1799500454132605	5.202451721590784	PPP1R15B;CSDE1;EIF4EBP2;EIF4B;EIF4G2
Response To Cytokine (GO:0034097)	8/125	0.09208504500671987	0.37296865478129276	0	0	1.79068598220445	4.270862577629524	SELP;CALCOCO2;FLT3;REL;IRAK3;IL6ST;JAK2;KLHL20
Negative Regulation Of Response To External Stimulus (GO:0032102)	9/146	0.09217806787106579	0.37296865478129276	0	0	1.720987901209879	4.102892039095242	FXR1;CYLD;PPP6C;PPM1B;RORA;VPS35;IRAK3;TEK;KLF4
Regulation Of Establishment Of Protein Localization (GO:0070201)	2/14	0.09254292347198038	0.37296865478129276	0	0	4.353007688828584	10.360518313001771	DNAJA1;GAPVD1
Regulation Of Hemopoiesis (GO:1903706)	2/14	0.09254292347198038	0.37296865478129276	0	0	4.353007688828584	10.360518313001771	NOTCH2;PURB
Regulation Of Neuron Projection Arborization (GO:0150011)	2/14	0.09254292347198038	0.37296865478129276	0	0	4.353007688828584	10.360518313001771	NCOA2;WNT5A
Embryonic Cranial Skeleton Morphogenesis (GO:0048701)	2/14	0.09254292347198038	0.37296865478129276	0	0	4.353007688828584	10.360518313001771	NIPBL;TGFBR2
Genitalia Development (GO:0048806)	2/14	0.09254292347198038	0.37296865478129276	0	0	4.353007688828584	10.360518313001771	WNT5A;TBX3
Histone H2A Monoubiquitination (GO:0035518)	2/14	0.09254292347198038	0.37296865478129276	0	0	4.353007688828584	10.360518313001771	PCGF5;BMI1
Histone mRNA Catabolic Process (GO:0071044)	2/14	0.09254292347198038	0.37296865478129276	0	0	4.353007688828584	10.360518313001771	MTPAP;TENT4B
Mammary Gland Epithelium Development (GO:0061180)	2/14	0.09254292347198038	0.37296865478129276	0	0	4.353007688828584	10.360518313001771	LATS1;JAK2
Mitochondrial Calcium Ion Transmembrane Transport (GO:0006851)	2/14	0.09254292347198038	0.37296865478129276	0	0	4.353007688828584	10.360518313001771	GHITM;MCU
Negative Regulation Of Androgen Receptor Signaling Pathway (GO:0060766)	2/14	0.09254292347198038	0.37296865478129276	0	0	4.353007688828584	10.360518313001771	SIRT1;FOXP1
Negative Regulation Of Defense Response To Virus (GO:0050687)	2/14	0.09254292347198038	0.37296865478129276	0	0	4.353007688828584	10.360518313001771	PPM1B;NT5C2
Negative Regulation Of Fatty Acid Biosynthetic Process (GO:0045717)	2/14	0.09254292347198038	0.37296865478129276	0	0	4.353007688828584	10.360518313001771	SIRT1;PIBF1
Negative Regulation Of Smooth Muscle Cell Migration (GO:0014912)	2/14	0.09254292347198038	0.37296865478129276	0	0	4.353007688828584	10.360518313001771	PRKG1;BMPR1A
Neuron Cell-Cell Adhesion (GO:0007158)	2/14	0.09254292347198038	0.37296865478129276	0	0	4.353007688828584	10.360518313001771	NLGN4Y;CNTN4
Nuclear Pore Organization (GO:0006999)	2/14	0.09254292347198038	0.37296865478129276	0	0	4.353007688828584	10.360518313001771	FXR1;NUP153
Positive Regulation Of Cytoplasmic Translation (GO:2000767)	2/14	0.09254292347198038	0.37296865478129276	0	0	4.353007688828584	10.360518313001771	CSDE1;PABPC1
Positive Regulation Of Histone Acetylation (GO:0035066)	2/14	0.09254292347198038	0.37296865478129276	0	0	4.353007688828584	10.360518313001771	DDX21;ERCC6
Positive Regulation Of Protein-Containing Complex Disassembly (GO:0043243)	2/14	0.09254292347198038	0.37296865478129276	0	0	4.353007688828584	10.360518313001771	SETX;CALCOCO2
Positive Regulation Of Response To Cytokine Stimulus (GO:0060760)	2/14	0.09254292347198038	0.37296865478129276	0	0	4.353007688828584	10.360518313001771	AXL;WNT5A
Protein Transport To Vacuole Involved In Ubiquitin-Dependent Protein Catabolic Process Via The Multivesicular Body Sorting Pathway (GO:0043328)	2/14	0.09254292347198038	0.37296865478129276	0	0	4.353007688828584	10.360518313001771	VPS37A;STAM
Regulation Of Bone Remodeling (GO:0046850)	2/14	0.09254292347198038	0.37296865478129276	0	0	4.353007688828584	10.360518313001771	LEPR;S1PR1
Lysosomal Transport (GO:0007041)	7/105	0.09405279701164805	0.3785563365285099	0	0	1.8699258391881344	4.420315791511651	AP3M1;CHMP1B;NCOA4;GCC2;VPS35;HOOK3;MTM1
Positive Regulation Of Canonical Wnt Signaling Pathway (GO:0090263)	6/85	0.09444986558263715	0.379159342594173	0	0	1.987531731914967	4.689951017395664	USP47;PPM1A;PPM1B;TNKS2;TNKS;USP34
Positive Regulation Of Protein Localization (GO:1903829)	6/85	0.09444986558263715	0.379159342594173	0	0	1.987531731914967	4.689951017395664	GSK3B;PPP3CB;APC;WNT5A;SLC5A3;JAK1
Negative Regulation Of Tumor Necrosis Factor Production (GO:0032720)	4/47	0.09481708198033732	0.37963967419542377	0	0	2.4322733744660656	5.729963470495245	FXR1;IRAK3;IGF1;TLR4
Protein Monoubiquitination (GO:0006513)	4/47	0.09481708198033732	0.37963967419542377	0	0	2.4322733744660656	5.729963470495245	UBE2W;UBE2D3;WAC;OBI1
Cytokine-Mediated Signaling Pathway (GO:0019221)	14/257	0.09616672159112707	0.3845415060234508	0	0	1.5112927486873846	3.538951778240336	CHUK;FLT3;IRAK3;FOXO3;SIRT1;GHR;LEPR;JAK2;IL6ST;SOS1;IL18R1;APPL1;JAK1;SOCS5
